author_id,created_at,id,lang,retweet_count,text,sinal
"1,48E+18",2022-08-08T00:31:20Z,"1,56E+18",pt,0,esse bogo ai nunca vi\no pessoal psb acordou ele caixão ‘opa vai lá debate pra nós #DebateNaBandRS,0
332980482,2022-08-08T00:31:19Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
484045789,2022-08-08T00:31:16Z,"1,56E+18",pt,67,RT @todoscomciro Bora acompanhar os candidatos PDT #DebateNaBand \n\n@carolbrazam AM\n@leiladovolei DF\n@gomyde PR\n@_RodrigoNev…,
1693931534,2022-08-08T00:31:14Z,"1,56E+18",pt,97,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo principalmente na questão privatista O governador que renunciou disse que não…,
"1,08E+18",2022-08-08T00:31:14Z,"1,56E+18",pt,43,RT @FlorbelaEspanc5 Insuportável ouvir o Onyx debate da Band Ele não está fazendo campanha para ele Está fazendo campanha para o Bols…,
"1,07E+18",2022-08-08T00:31:11Z,"1,56E+18",pt,43,RT @FlorbelaEspanc5 Insuportável ouvir o Onyx debate da Band Ele não está fazendo campanha para ele Está fazendo campanha para o Bols…,
809883120,2022-08-08T00:31:09Z,"1,56E+18",pt,0,Onyx falando de má gestão enquanto o governo federal CAGOU NA POLITICA DE PREÇOS DOLARIZANDO PETROBRAS\n\n#DebateNaBandRS,0
"1,18E+18",2022-08-08T00:31:09Z,"1,56E+18",pt,0,Eduardo Leite é o melhor nome disparado seguido pelo Argenta #DebateNaBandRS,1
71628751,2022-08-08T00:31:08Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
"1,35E+18",2022-08-08T00:31:08Z,"1,56E+18",pt,0,@onyxlorenzoni Aqui tu não levas mais nada Já começou mentindo sobre pandemia Ensaca tua viola e volta puxar saco miNto pq tu não enrola e nem desenrola mais,0
175237071,2022-08-08T00:31:06Z,"1,56E+18",it,0,#DebateNaBandRS Onix Lorenzoni infere que quer privatizar Banrisul,
37320286,2022-08-08T00:31:05Z,"1,56E+18",qht,0,#DebateNaBandRS #VieiraNaBand,
"1,52E+18",2022-08-08T00:31:03Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
174628817,2022-08-08T00:31:03Z,"1,56E+18",pt,7,RT @NatashaPSOL O Heinze disse que quer aumentar autoestima povo gaúcho Como Enfiando cloroquina goela abaixo Ou chamando o povo d…,0
"1,40E+18",2022-08-08T00:31:01Z,"1,56E+18",pt,7,RT @NatashaPSOL O Heinze disse que quer aumentar autoestima povo gaúcho Como Enfiando cloroquina goela abaixo Ou chamando o povo d…,0
"1,28E+18",2022-08-08T00:31:01Z,"1,56E+18",pt,0,é Edegar Pretto pra retomar esperança povo gaúcho #DebateNaBandRS  #LulaOlivioPrettoRuas,1
43433362,2022-08-08T00:31:01Z,"1,56E+18",pt,0,Ônix e Heinz estão na verdade disputando o palanque com Bolsonaro \nCompetição de quem puxa mais o saco\n#DebateNaBandRS,0
"1,44E+18",2022-08-08T00:30:59Z,"1,56E+18",pt,97,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo principalmente na questão privatista O governador que renunciou disse que não…,
"1,52E+18",2022-08-08T00:30:58Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
"7,46E+17",2022-08-08T00:30:57Z,"1,56E+18",pt,7,RT @luizmuller #DebateNaBandRS O @EdegarPretto mostrando que veio Junto com #LulaEoPTReconstruirOBrasil e o Rio Grande #DebateNaBand #L…,
"1,31E+18",2022-08-08T00:30:57Z,"1,56E+18",pt,0,"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Bogo defende o Banrisul como bando de fomento ao desenvolvimento regional @onyxlorenzoni afirma que pessoas de fora vieram para comandar o Banrisul e que má gestão é evidente"" Diz que o Sicredi dá um banho #DebateNaBandRS",0
37099639,2022-08-08T00:30:55Z,"1,56E+18",pt,4,RT @SigaPepeVargas O @EdegarPretto veio cabo da enxada Tem muito orgulho dos pais da origem humilde e de tudo que conquistou com muit…,1
37320286,2022-08-08T00:30:53Z,"1,56E+18",qht,0,#DebateNaBandRS #VieiraNaBand,
35268237,2022-08-08T00:30:53Z,"1,56E+18",pt,97,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo principalmente na questão privatista O governador que renunciou disse que não…,
37320286,2022-08-08T00:30:52Z,"1,56E+18",pt,14,Demolidor\n@VieiraPDT deu uma invertida espetacular em @onyxlorenzoni\n\nFalou verdades que eles não querem ouvir o Brasil e os trabalhadores SUS venceram Pandemia apesar de Bolsonaro \nApesar negacionismo apesar atraso na vacina apesar deboche da gripezinha ,1
"1,29E+18",2022-08-08T00:30:52Z,"1,56E+18",pt,0,@EduardoLeite_ Fechado com Eduardo Leite #UniãoBrasilRS #DebatenaBandRS,1
37099639,2022-08-08T00:30:50Z,"1,56E+18",pt,97,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo principalmente na questão privatista O governador que renunciou disse que não…,
"1,53E+18",2022-08-08T00:30:49Z,"1,56E+18",pt,1,O @onyxlorenzoni  @Heinzeoficial  e @EduardoLeite_ são @jairbolsonaro  só pensam em vender Agora é o Banrisul Seguem o plano Guedes falam em lucro e não em fomento ao desenvolvimento\n\n#LulaOlivioEdegarRuas\n#LulaOlivioPrettoRuas\n#DebateNaBandRS,0
35268237,2022-08-08T00:30:46Z,"1,56E+18",pt,91,RT @EdegarPretto Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa Nós quere…,0
"8,63E+17",2022-08-08T00:30:45Z,"1,56E+18",und,0,@bandrs @BandJornalismo Vai @onyxlorenzoni,
"1,07E+18",2022-08-08T00:30:44Z,"1,56E+18",pt,1,"RT @BkerKali Onyx Lorenzoni responde à Vieira da Cunha sobre atuação de Bolsonaro em relação Covid-19\n\n""O presidente que teve o melho…",
"1,06E+18",2022-08-08T00:30:44Z,"1,56E+18",pt,0,Onyx diz que pessoas de fora vieram pro RS comandar o Banrisul e que há má gestão Agora está comparando Banrisul com Sicredi #DebateNaBandRS,0
116829646,2022-08-08T00:30:43Z,"1,56E+18",pt,39,O Banrisul será fortalecido não somente para comemorar lucros mas para desenvolver o Rio Grande apoiando indústria pequenas e médias empresas e agricultura para que possamos produzir mais e cuidar mais das pessoas\n#LulaOlivioPrettoRuas #DebatenaBandRS,1
"1,30E+18",2022-08-08T00:30:41Z,"1,56E+18",pt,8,RT @EngZini Água é saúde água é vida @VieiraPDT \n\nMeu slogam de campanha vereador de Porto Alegre em 2020 🤓\n\n#DebateABandRS,1
16655632,2022-08-08T00:30:40Z,"1,56E+18",pt,1,RT @PTpoa @Olivio_Dutra e @TarsoGenro não venderam patrimônio público não aumentaram impostos e fizeram pesados investimentos nos setores…,1
46826922,2022-08-08T00:30:37Z,"1,56E+18",pt,0,Esse é aquele Onyx caixa 2 Agora quer ser governador\n#DebateNaBandRS #detenabdrs ,0
85902605,2022-08-08T00:30:36Z,"1,56E+18",pt,26,RT @EdegarPretto Eu vi trabalhadores donos de mercado chorarem na frente da TV porque primeiro vento na Região Metropolitana Capita…,0
"1,09E+18",2022-08-08T00:30:36Z,"1,56E+18",pt,20,RT @JulianaBrizola Leite adora dizer que “virou o jogo RS” Perguntem aos professores e brigadianos que jogo ele virou Pq pro funciona…,0
1654148270,2022-08-08T00:30:35Z,"1,56E+18",pt,1,"Onyx Lorenzoni responde à Vieira da Cunha sobre atuação de Bolsonaro em relação Covid-19\n\n""O presidente que teve o melhor desempenho tratamento da pandemia mundo ocidental""\nEsse é o cidadão de bem que deseja governar o RS #DebateNaBandRS ",
76432124,2022-08-08T00:30:35Z,"1,56E+18",pt,2,Resposta de Eduardo Leite PSDB à pergunta inicial #DebateNaBand #DebateNaBandRS ,
"1,28E+18",2022-08-08T00:30:33Z,"1,56E+18",qht,0,#DebateNaBandRS  #LulaOlivioPrettoRuas,
"1,20E+18",2022-08-08T00:30:33Z,"1,56E+18",pt,92,RT @EdegarPretto Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan…,
"1,50E+18",2022-08-08T00:30:33Z,"1,56E+18",pt,0,@onyxlorenzoni Bênção e reincidência em corrupção por Caixa 2 são auto-excludentes,0
"1,30E+18",2022-08-08T00:30:32Z,"1,56E+18",pt,18,RT @JulianaBrizola Leite vendeu CEEE por R 100 mil e nossa população sente consequências cada vento mais forte Vieira defende o p…,0
"1,48E+18",2022-08-08T00:30:32Z,"1,56E+18",pt,0,@bandrs Vamos com Eduardo Leite #UniãoBrasilRS #DebatenaBandRS,1
96461628,2022-08-08T00:30:31Z,"1,56E+18",pt,92,RT @EdegarPretto Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan…,
"1,25E+18",2022-08-08T00:30:31Z,"1,56E+18",pt,205,RT @MauricioCostaRS principal reforma feita pelo Governo Bolsonaro foi reforma MORAL\n\nO Presidente colocou coisas lugar e est…,
"1,39E+18",2022-08-08T00:30:30Z,"1,56E+18",qme,0,@HenriqueFontana @EdegarPretto @LulaOficial ,
16655632,2022-08-08T00:30:26Z,"1,56E+18",pt,2,Onyx diz que Bolsonaro fez melhor gestão da pandemia Ocidente Um deboche com famílias dos 700 mil brasileiros mortos pela política bolsonarista proporção que tragédia pandêmica tomou Brasil tem assinatura de Bolsonaro que deixou o povo morrer #DebateNaBandRS,0
"1,42E+18",2022-08-08T00:30:24Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
"1,45E+18",2022-08-08T00:30:21Z,"1,56E+18",pt,0,Logo logo o Estado de São estará livre dos VAGABUNDOS ORDINÁRIOS DESGRAÇADOS INCOMPETENTES TUCANALHAS #PSDBnuncamais #ForaPT #forarodrigogarcia #DebateNaBandsp #debatenaband #DebateNaBandRJ #DebateNaBandmg #DebateBandRio #DebateNaBandRS #DebateNaBandBA,0
"1,05E+18",2022-08-08T00:30:21Z,"1,56E+18",pt,2,21h06 - Porto Alegre\n\n#Fantástico 201\n#DomingoEspetacular 65\n#ProgramaSilvioSantos 63\n#Encrenca 24\n#DebateNaBandRS 18,
592318935,2022-08-08T00:30:21Z,"1,56E+18",pt,0,Vicente Bogo falou vdd sobre o Banrisul poderia ter um grande uso\n#DebateNaBandRS,1
"1,37E+18",2022-08-08T00:30:19Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
43961870,2022-08-08T00:30:19Z,"1,56E+18",pt,133,RT @EdegarPretto Sou o candidato presidente Lula RS Ao lado de Pedro Ruas e Olívio Dutra nós representamos uma frente de espera…,
37099639,2022-08-08T00:30:18Z,"1,56E+18",pt,5,RT @luizmuller Acompanhe #AoVivo #DebateNaBandRS Começou bem @EdegarPretto dando aula debate,
"1,34E+18",2022-08-08T00:30:14Z,"1,56E+18",pt,0,#DebateNaBandRS #LulaNoPrimeiroTurno Lula ,
68294097,2022-08-08T00:30:14Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
"1,35E+18",2022-08-08T00:30:13Z,"1,56E+18",pt,1,RT @Malacheia3 @giovanicherini Com caixa 2 ou sem caixa 2 @onyxlorenzoni ,0
"8,36E+17",2022-08-08T00:30:13Z,"1,56E+18",pt,29,@EduardoLeite_ Opa caiu isso daqui ,
43961870,2022-08-08T00:30:12Z,"1,56E+18",pt,20,RT @EdegarPretto O debate começou e você pode acompanhar todos os detalhes nas redes de Edegar Pretto  ,
4020771641,2022-08-08T00:30:11Z,"1,56E+18",pt,84,RT @EdegarPretto Já estou pronto e daqui pouco estarei na Band TV RS para o primeiro debate Estou seguro e conto com sua energia para…,1
35268237,2022-08-08T00:30:11Z,"1,56E+18",pt,1,@EdegarPretto @LulaOficial @PedroRuasPsol @olivio_dutra Futuro governador,1
"1,30E+18",2022-08-08T00:30:08Z,"1,56E+18",pt,0,@FrenteAmpla13 O único candidato que falou em investimentos Investir produzir e cuidar É dele que o Rio Grande precisa Vamos que vamos @EdegarPretto #VamosJuntosPeloBrasil #LulaNoPrimeiroTurno #EdegarGovernadorRS,
"1,30E+18",2022-08-08T00:30:06Z,"1,56E+18",pt,5,RT @EngZini Quero solidarizar com 40 mil famílias que perderam seus entes na pandemia aqui RS Considero que foram medidas crimi…,
2800008013,2022-08-08T00:30:05Z,"1,56E+18",en,0,Onyx Lorenzoni depois implante energy #DebatenaBandRS ,0
"7,46E+17",2022-08-08T00:30:01Z,"1,56E+18",pt,4,RT @PTdoRS Acompanhe o Debate da BandRS onde @EdegarPretto apresenta os seus compromissos e sua palavra de gaúcho com o povo RS\n\nAs…,1
35268237,2022-08-08T00:30:00Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
107854318,2022-08-08T00:30:00Z,"1,56E+18",pt,0,1ª lei @EdegarPretto como deputado estadual foi que instituiu o Sistema Unificado Estadual de Sanidade Agroindustrial Familiar Artesanal e de\nPequeno Porte Susaf – conhecida como Lei das Agroindústrias Familiares\n#LulaOlivioPrettoRuas #DebatenaBandRS,1
84330177,2022-08-08T00:29:59Z,"1,56E+18",pt,0,É nítida falta de preparo de alguns candidatos ao governo RS Resultado de indicações de candidaturas em cima laço ou substituição às vésperas término das convenções\n#DebateNaBandRS,0
62804559,2022-08-08T00:29:58Z,"1,56E+18",pt,2,Estamos com @EdegarPretto governador o candidato @LulaOficial ao governo Rio Grande\n#DebateNaBandRS #LulaOlivioEdegarRuas ,1
"1,34E+18",2022-08-08T00:29:57Z,"1,56E+18",qme,0,#DebateNaBandRS ,
"1,30E+18",2022-08-08T00:29:56Z,"1,56E+18",pt,9,RT @JulianaBrizola Os trabalhadores da saúde foram indispensáveis combate à pandemia Sim @vieirapdt apesar de Bolsonaro O presidente…,
98234125,2022-08-08T00:29:56Z,"1,56E+18",pt,0,Quanta fala descabida nesse #DebateNaBandRS Por Deus,0
116829646,2022-08-08T00:29:54Z,"1,56E+18",pt,92,Eu quero dizer aos gaúchos e gaúchas que se eu governador vou anular todos os atos de privatização da nossa Corsan #LulaOlivioPrettoRuas #DebatenaBandRS,
156042778,2022-08-08T00:29:53Z,"1,56E+18",pt,73,RT @matheuspggomes Pelo visto o Onyx não sabe absolutamente nada sobre realidade Rio Grande Sul Vai passar eleição toda faland…,0
"1,42E+18",2022-08-08T00:29:50Z,"1,56E+18",pt,0,os funcionários e clientestipo eu Banrisul vendo esse debate dos candidatos governador 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡\n#DebateNaBandRS,0
"1,37E+18",2022-08-08T00:29:49Z,"1,56E+18",pt,0,@onyxlorenzoni levou uma coça de pau candidato PDT na pergunta sobre saúde,0
"1,51E+18",2022-08-08T00:29:47Z,"1,56E+18",pt,0,Blá blá blá blá blá blá #DebateNaBandRS,0
165254874,2022-08-08T00:29:45Z,"1,56E+18",pt,1,Edegar Pretto deixa claro seu compromisso com Banrisul e Corsan Patrimônio Público continuará sendo público #DebateNaBandRS\n#EdegarPrettoGovernador\n#OlívioSenador\n#LulaPresidente \n#LulaOlivioPrettoRuas,
38676166,2022-08-08T00:29:45Z,"1,56E+18",pt,0,Segundo o Lorenzoni o Bolsonaro teve o melhor trato com COVID mundo  Um escárnio com famílias enlutadas Ainda segundo o deputado que admitiu caixa dois pessoas terem morrido como moscas enquanto o Bolsonaro debochava é mera narrativa da esquerda\n#DebateNaBandRS,0
35268237,2022-08-08T00:29:44Z,"1,56E+18",en,0,@EdegarPretto @LulaOficial @olivio_dutra @PedroRuasPsol Grande,
"1,40E+18",2022-08-08T00:29:43Z,"1,56E+18",pt,0,@onyxlorenzoni Vai ser enxotado como o teu presidente foi na churrascaria hoje,0
2163929310,2022-08-08T00:29:42Z,"1,56E+18",pt,5,RT @JulianaBrizola Vieira já chegou mostrando quê veio É contra política neoliberal de privatizações como solução para os problemas E…,
37099639,2022-08-08T00:29:42Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
"1,25E+18",2022-08-08T00:29:40Z,"1,56E+18",pt,1217,RT @onyxlorenzoni O esquerdista Peninha sujeito que exala ódio e prega violência e crimes em um vídeo  não representa o Rio Grande Su…,0
152398460,2022-08-08T00:29:39Z,"1,56E+18",pt,5,RT @EngZini Quero solidarizar com 40 mil famílias que perderam seus entes na pandemia aqui RS Considero que foram medidas crimi…,0
35268237,2022-08-08T00:29:35Z,"1,56E+18",pt,84,RT @EdegarPretto Já estou pronto e daqui pouco estarei na Band TV RS para o primeiro debate Estou seguro e conto com sua energia para…,
152398460,2022-08-08T00:29:34Z,"1,56E+18",pt,9,RT @JulianaBrizola Os trabalhadores da saúde foram indispensáveis combate à pandemia Sim @vieirapdt apesar de Bolsonaro O presidente…,
13257432,2022-08-08T00:29:33Z,"1,56E+18",pt,0,Só tem homem debate da @bandrs #DebateNaBandRS,0
482431734,2022-08-08T00:29:33Z,"1,56E+18",pt,0,Diferente @EduardoLeite_ que virou o jogo e saiu de uma agenda de crise para uma agenda de investimentos #zemaqueamarelou entrou reclamando que não tinha dinheiro e vai sair com o mesmo discurso Mesmo recebendo bilhões da Vale,0
"1,43E+18",2022-08-08T00:29:33Z,"1,56E+18",pt,7,RT @luizmuller #DebateNaBandRS O @EdegarPretto mostrando que veio Junto com #LulaEoPTReconstruirOBrasil e o Rio Grande #DebateNaBand #L…,
96007805,2022-08-08T00:29:32Z,"1,56E+18",pt,74,RT @onyxlorenzoni Rapaziada daqui pouco Segue o link pro debate que começa às 21h \n\n,
488678969,2022-08-08T00:29:31Z,"1,56E+18",pt,8,RT @elvispiccolivar @EdegarPretto é filho de agricultores familiares Veio cabo da enxada e\ndesde cedo aprendeu o valor trabalho no…,
39522911,2022-08-08T00:29:28Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
"1,31E+18",2022-08-08T00:29:28Z,"1,56E+18",pt,0,@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O candidato @onyxlorenzoni pergunta @vicentebogo sobre perda de patrimônio Banrisul Bogo defende o Banrisul público #DebateNaBandRS,
78068167,2022-08-08T00:29:28Z,"1,56E+18",pt,0,Temos dois defensores de fujões de debates nesse #DebateNaBandRS Onyx defendendo Bolsonaro e Jobim defendendo Zema,0
"1,55E+18",2022-08-08T00:29:27Z,"1,56E+18",pt,1217,RT @onyxlorenzoni O esquerdista Peninha sujeito que exala ódio e prega violência e crimes em um vídeo  não representa o Rio Grande Su…,
612153535,2022-08-08T00:29:27Z,"1,56E+18",pt,1,@Banrisul valia R10 Bi depois de 4 anos de uma gestão tucana passou para R4 Bi \n\n#DebateNaBandRS,0
152398460,2022-08-08T00:29:24Z,"1,56E+18",pt,2,"RT @EngZini Quero fazer meu protesto que mesmo com superavit da arrecadação o Gov atual não investe mais que os 12 constitucionais""…",0
40582878,2022-08-08T00:29:24Z,"1,56E+18",pt,91,RT @EdegarPretto Vamos rever o acordo que Eduardo Leite fez com Bolsonaro que nos condena o estado uma subordinação completa Nós quere…,
"1,48E+18",2022-08-08T00:29:23Z,"1,56E+18",pt,0,gente o ketchup heinz ta mais lúcido o chevrolet onix em choque #DebateNaBandRS,1
"1,02E+18",2022-08-08T00:29:21Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
96461628,2022-08-08T00:29:20Z,"1,56E+18",pt,97,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo principalmente na questão privatista O governador que renunciou disse que não…,
"1,25E+18",2022-08-08T00:29:20Z,"1,56E+18",pt,4,RT @SigaPepeVargas Edegar Pretto tem 51 anos nasceu em Miraguaí na Região Celeiro é pai de 3 filhos É formado em Gestão Pública e tem…,1
150052557,2022-08-08T00:29:19Z,"1,56E+18",pt,97,RT @EdegarPretto O projeto de Bolsonaro e Leite é o mesmo principalmente na questão privatista O governador que renunciou disse que não…,
"1,25E+18",2022-08-08T00:29:18Z,"1,56E+18",pt,1217,RT @onyxlorenzoni O esquerdista Peninha sujeito que exala ódio e prega violência e crimes em um vídeo  não representa o Rio Grande Su…,
